"Time","PULV E OLT AIR & COAL DUST MIX P","COAL FDR E BELT MOTOR CURRENT","PULV F GRINDING BOWL UP & LWR DP","Coal FDR E Rate","Mill E Cold PA Damper","Mill E Current","Mill E Hot PA Damper Ctrl","Inlet Temperature E","Outlet Temperature E","Mill E PA Flow","Mill E Primary Air Pressure","E1 velocity","E2 velocity","E3 velocity","E4 velocity","Mill-1E Thrust Bearing Temp.1","Mill-1E Thrust Bearing Temp.2","Mill-1E Thrust Bearing Temp.3","Mill-1E Thrust Bearing Temp.4","Mill-1E Shaft Bearing Temp.1","Mill-1E Shaft Bearing Temp.2","Mill-1E MTR stator winding Temp.1","Mill-1E MTR stator winding Temp.2","Mill-1E MTR stator winding Temp.3","Mill-1E MTR stator winding Temp.4","Mill-1E MTR stator winding Temp.5","Mill-1E MTR stator winding Temp.6","Mill-1E MTR Bearing Temp.1","Mill-1E MTR Bearing Temp.2"
2022-01-01 12:45:00,2.62184630852,2.02030042651852,2.64862399994667,53.9486667097333,0.287223958333333,53.9812903831931,51.4257877601333,291.670507488667,78.858186654,151.953019074074,6.62679886950667,26.5097637176514,26.0666370391846,25.7565269470215,26.314905166626,45.9077186584473,46.7131385803223,43.634334564209,44.5956382751465,48.2330551147461,47.7264175415039,49.1943817138672,47.9732437133789,51.3768196105957,48.9735412597656,49.5191497802734,50.2206420898438,40.4226264953613,24.6678085327148
2022-01-01 13:00:00,2.61374639466667,2.01112879914815,2.68116490608,53.9490312169333,0.281393229166667,54.5384085424667,51.4281419818667,291.682227644667,79.0490929133333,151.98255072963,6.64606594256,26.3460464477539,26.0751304626465,25.7198448181152,26.361644744873,45.9077186584473,46.7131385803223,43.634334564209,44.5956382751465,48.2330551147461,47.7264175415039,49.1943817138672,47.9732437133789,51.3768196105957,48.9735412597656,49.5191497802734,50.2206420898438,42.413200378418,24.6678085327148
2022-01-01 13:15:00,2.62259045342667,2.00929079155556,2.68990967421333,54.1291043058667,0.278016927083333,54.6225785062315,51.4322497944,291.926305582667,78.9164818508,150.990378814815,6.64152776334667,26.3735656738281,26.1238536834717,25.8443069458008,26.3055992126465,45.9077186584473,46.7131385803223,43.634334564209,44.5956382751465,50.1169319152832,47.7264175415039,49.1943817138672,47.9732437133789,51.3768196105957,48.9735412597656,49.5191497802734,50.2206420898438,42.413200378418,24.6678085327148
2022-01-01 13:30:00,2.62418464509333,2.00992132781481,2.67126022044,54.9511750661333,0.276610677083333,55.0826281834778,51.4305501349333,292.216711502,78.0572776725333,150.558781814815,6.62375668554667,26.3735656738281,26.8905754089355,23.7550468444824,26.3869972229004,45.9077186584473,46.7131385803223,43.634334564209,44.5956382751465,51.2339210510254,47.7264175415039,49.1943817138672,47.9732437133789,51.3768196105957,48.9735412597656,49.5191497802734,50.2206420898438,42.413200378418,24.6678085327148
2022-01-01 13:45:00,2.63610094894667,1.97055128340741,2.67413184577333,54.9510783830667,0.2700390625,55.0505443415623,51.43471375,292.415440660667,77.8819903466667,150.443405240741,6.64230813878667,26.3735656738281,25.8002872467041,25.6934757232666,26.3597774505615,45.9077186584473,46.7131385803223,43.634334564209,44.5956382751465,51.2339210510254,47.7264175415039,49.1943817138672,47.9732437133789,51.3768196105957,48.9735412597656,49.5191497802734,50.2206420898438,42.413200378418,24.6678085327148
2022-01-01 14:00:00,2.61688669556,1.96496110188889,2.64931592102667,54.4890337958667,0.263252604166667,54.7981606324552,51.4401878592,292.550398572,78.00777718,150.772868355556,6.61250327846667,26.3735656738281,25.8002872467041,25.5859241485596,26.3756332397461,45.9077186584473,46.7131385803223,43.634334564209,44.5956382751465,51.2339210510254,48.1332015991211,49.1943817138672,47.9732437133789,51.3768196105957,48.9735412597656,49.5191497802734,50.2206420898438,42.413200378418,24.6678085327148
2022-01-01 14:15:00,2.63762306093333,1.97373168937037,2.6553094312,55.3527293482667,0.2670078125,55.2670044669032,51.4461878133333,292.650273429333,77.5833882266667,149.991736840741,6.62799559572,26.3735656738281,25.8002872467041,25.6899108886719,26.2978267669678,45.9077186584473,46.7131385803223,43.634334564209,44.5956382751465,51.2339210510254,50.7272796630859,49.1943817138672,47.9732437133789,51.3768196105957,48.9735412597656,49.5191497802734,50.2206420898438,42.413200378418,24.6678085327148
2022-01-01 14:30:00,2.72137010605333,1.97544885066667,2.80810631501333,57.1761198366667,0.5231588525,56.0404856039201,59.3038308628,293.356863469333,76.3119119844,151.964975155556,6.92987048790667,26.3735656738281,25.7972240447998,25.629114151001,26.3274917602539,45.9077186584473,46.7131385803223,43.634334564209,44.5956382751465,51.2339210510254,50.7272796630859,49.1943817138672,49.3336372375488,51.3768196105957,48.9735412597656,49.5191497802734,50.2206420898438,42.413200378418,24.6678085327148
2022-01-01 14:45:00,2.77630831956,1.96006214137037,2.86138466061333,57.9162917233333,0.327600694444444,56.4181283793595,59.4830992433333,293.297935533333,75.8050487237333,153.273667203704,7.06085354241333,26.3735656738281,25.8029937744141,25.6820068359375,26.8276901245117,45.9077186584473,46.7131385803223,43.634334564209,44.5956382751465,51.2339210510254,50.7272796630859,51.941837310791,50.9741096496582,52.220401763916,51.8843765258789,50.2388687133789,52.341251373291,42.413200378418,24.6678085327148
2022-01-01 15:00:00,2.7890858964,1.94200893240741,2.85713495013333,56.8847111108,0.326977430555556,56.0886279762998,59.4834325172,293.118326981333,76.7360310852,154.683307881481,7.13644215954667,26.6211605072021,25.9404067993164,25.8832416534424,27.0189571380615,45.9077186584473,46.7131385803223,43.634334564209,44.5956382751465,51.2339210510254,50.7272796630859,52.1952438354492,50.9741096496582,54.3777008056641,51.9744033813477,52.5460014343262,53.2215042114258,42.413200378418,24.6678085327148
2022-01-01 15:15:00,2.80408058348,1.95228179277778,2.83031257594667,56.785109512,0.325447916666667,55.6902599951037,59.4780787066667,292.442903766667,77.27315344,154.581020903704,7.15258312285333,26.6476078033447,26.3179168701172,26.1640148162842,27.1093044281006,45.9077186584473,48.303596496582,45.9750061035156,44.9257354736328,51.2339210510254,50.7272796630859,52.1952438354492,50.9741096496582,54.3777008056641,51.9744033813477,52.5460014343262,53.2215042114258,42.413200378418,24.6678085327148
2022-01-01 15:30:00,2.78569913188,1.94162148411111,2.8307219232,57.2055022333333,0.317622395833333,56.1925464639185,59.4849063064,292.314034728667,76.86827502,154.0019394,7.14466025498667,26.6498603820801,26.3330078125,26.3134422302246,27.1540412902832,48.4484481811523,49.7140045166016,46.635196685791,47.5965232849121,51.2339210510254,50.7272796630859,52.1952438354492,50.9741096496582,54.3777008056641,51.9744033813477,52.5460014343262,53.2215042114258,42.413200378418,24.6678085327148
2022-01-01 15:45:00,2.77290670426667,1.93991280244444,2.82765289936,57.2082658338667,0.315731770833333,56.06361344923,59.4844948810667,292.264697552667,77.30744926,153.689738155556,7.14557559644,26.6498603820801,26.3288288116455,26.1108722686768,27.2170372009277,48.9085807800293,49.7140045166016,46.635196685791,47.5965232849121,51.2339210510254,50.7272796630859,52.1952438354492,50.9741096496582,54.3777008056641,51.9744033813477,52.5460014343262,53.2215042114258,42.413200378418,24.6678085327148
2022-01-01 16:00:00,2.75844788397333,1.92538324485185,2.82682609612,57.2187839,0.313708333333333,55.7288949563746,59.4827634125333,292.354815593333,77.4961473133333,153.511777107407,7.14426750165333,26.6498603820801,26.3288288116455,26.0630416870117,27.2457714080811,48.9085807800293,49.7140045166016,46.635196685791,47.5965232849121,51.2339210510254,50.7272796630859,52.1952438354492,50.9741096496582,54.3777008056641,51.9744033813477,52.5460014343262,53.2215042114258,42.413200378418,24.6678085327148
2022-01-01 16:15:00,2.76362755452,1.92028959803704,2.82811310398667,57.6191018133333,0.3113046875,56.6227837670918,59.4854036833333,292.339823917333,77.3605010866667,152.831348074074,7.14742518357333,26.6498603820801,26.3288288116455,26.1649799346924,27.1831836700439,48.9085807800293,49.7140045166016,46.635196685791,47.5965232849121,51.2339210510254,50.7272796630859,52.1952438354492,50.9741096496582,54.3777008056641,51.9744033813477,52.5460014343262,53.2215042114258,43.4245147705078,25.3646755218506
2022-01-01 16:30:00,2.74962818156,1.9788794297037,2.82296359614667,57.2214604908,0.310768229166667,56.1491097370427,59.4790389508,292.065149396,77.9843734,153.098060640741,7.11274123976,26.6498603820801,26.3288288116455,26.1876544952393,27.2716674804688,48.9085807800293,49.7140045166016,46.635196685791,47.5965232849121,51.2339210510254,50.7272796630859,52.1952438354492,50.9741096496582,54.3777008056641,51.9744033813477,52.5460014343262,53.2215042114258,45.4270477294922,27.6686725616455
2022-01-01 16:45:00,2.74332863797333,1.94487150840741,2.81665681034667,57.2210675481333,0.31378125,55.9957328623722,59.4817643532667,291.942174364,78.6740432933333,152.631998403704,7.10287235305333,26.6498603820801,26.3115901947021,26.0698699951172,27.2223415374756,48.9085807800293,49.7140045166016,46.635196685791,47.5965232849121,51.2339210510254,50.7272796630859,52.1952438354492,50.9741096496582,54.3777008056641,51.9744033813477,52.5460014343262,53.2215042114258,45.4270477294922,27.6686725616455
